date,received,sent,net,balance
2016-01-01 00:00:00+00:00,0.0,0.0,0.0,
2016-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-02-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2016-02-08 00:00:00+00:00,1029.46,0.0,1029.46,0.0
2016-02-09 00:00:00+00:00,1119.93,0.0,1119.93,1029.46
2016-02-10 00:00:00+00:00,502.25,0.0,502.25,2149.3900000000003
2016-02-11 00:00:00+00:00,910.91,0.0,910.91,2651.6400000000003
2016-02-12 00:00:00+00:00,1157.36,0.0,1157.36,3562.55
2016-02-13 00:00:00+00:00,892.2,0.0,892.2,4719.91
2016-02-14 00:00:00+00:00,742.46,0.0,742.46,5612.11
2016-02-15 00:00:00+00:00,779.89,0.0,779.89,6354.57
2016-02-16 00:00:00+00:00,1232.23,0.0,1232.23,7134.46
2016-02-17 00:00:00+00:00,879.72,0.0,879.72,8366.69
2016-02-18 00:00:00+00:00,842.28,0.0,842.28,9246.41
2016-02-19 00:00:00+00:00,848.52,0.0,848.52,10088.69
2016-02-20 00:00:00+00:00,929.63,0.0,929.63,10937.210000000001
2016-02-21 00:00:00+00:00,965.82,0.0,965.82,11866.84
2016-02-22 00:00:00+00:00,671.95,0.0,671.95,12832.66
2016-02-23 00:00:00+00:00,821.07,0.0,821.07,13504.61
2016-02-24 00:00:00+00:00,1026.96,0.0,1026.96,14325.68
2016-02-25 00:00:00+00:00,846.65,0.0,846.65,15352.64
2016-02-26 00:00:00+00:00,776.77,0.0,776.77,16199.289999999999
2016-02-27 00:00:00+00:00,788.63,0.0,788.63,16976.059999999998
2016-02-28 00:00:00+00:00,952.09,0.0,952.09,17764.69
2016-02-29 00:00:00+00:00,836.61,0.0,836.61,18716.78
2016-03-01 00:00:00+00:00,879.04,0.0,879.04,19553.39
2016-03-02 00:00:00+00:00,777.11,0.0,777.11,20432.43
2016-03-03 00:00:00+00:00,961.81,0.0,961.81,21209.54
2016-03-04 00:00:00+00:00,783.91,0.0,783.91,22171.350000000002
2016-03-05 00:00:00+00:00,896.33,0.0,896.33,22955.260000000002
2016-03-06 00:00:00+00:00,857.42,0.0,857.42,23851.590000000004
2016-03-07 00:00:00+00:00,859.89,0.0,859.89,24709.010000000002
2016-03-08 00:00:00+00:00,867.3,0.0,867.3,25568.9
2016-03-09 00:00:00+00:00,808.62,0.0,808.62,26436.2
2016-03-10 00:00:00+00:00,1006.29,0.0,1006.29,27244.82
2016-03-11 00:00:00+00:00,768.46,0.0,768.46,28251.11
2016-03-12 00:00:00+00:00,840.12,0.0,840.12,29019.57
2016-03-13 00:00:00+00:00,806.76,0.0,806.76,29859.69
2016-03-14 00:00:00+00:00,892.01,0.0,892.01,30666.449999999997
2016-03-15 00:00:00+00:00,969.23,0.0,969.23,31558.459999999995
2016-03-16 00:00:00+00:00,733.25,0.0,733.25,32527.689999999995
2016-03-17 00:00:00+00:00,917.96,0.0,917.96,33260.939999999995
2016-03-18 00:00:00+00:00,974.79,0.0,974.79,34178.899999999994
2016-03-19 00:00:00+00:00,817.88,0.0,817.88,35153.689999999995
2016-03-20 00:00:00+00:00,861.74,0.0,861.74,35971.56999999999
2016-03-21 00:00:00+00:00,803.47,0.0,803.47,36833.30999999999
2016-03-22 00:00:00+00:00,882.57,0.0,882.57,37636.77999999999
2016-03-23 00:00:00+00:00,919.26,0.0,919.26,38519.34999999999
2016-03-24 00:00:00+00:00,768.81,0.0,768.81,39438.60999999999
2016-03-25 00:00:00+00:00,902.14,0.0,902.14,40207.41999999999
2016-03-26 00:00:00+00:00,903.36,0.0,903.36,41109.55999999999
2016-03-27 00:00:00+00:00,921.71,0.0,921.71,42012.91999999999
2016-03-28 00:00:00+00:00,815.29,0.0,815.29,42934.62999999999
2016-03-29 00:00:00+00:00,822.02,0.0,822.02,43749.91999999999
2016-03-30 00:00:00+00:00,942.51,1129.28,-186.76999999999998,44571.93999999999
2016-03-31 00:00:00+00:00,821.4,0.0,821.4,44385.16999999999
2016-04-01 00:00:00+00:00,895.41,0.0,895.41,45206.56999999999
2016-04-02 00:00:00+00:00,885.62,0.0,885.62,46101.979999999996
2016-04-03 00:00:00+00:00,859.33,0.0,859.33,46987.6
2016-04-04 00:00:00+00:00,814.07,0.0,814.07,47846.93
2016-04-05 00:00:00+00:00,837.92,0.0,837.92,48661.0
2016-04-06 00:00:00+00:00,784.71,0.0,784.71,49498.92
2016-04-07 00:00:00+00:00,1023.24,1778.16,-754.9200000000001,50283.63
2016-04-08 00:00:00+00:00,823.85,0.0,823.85,49528.71
2016-04-09 00:00:00+00:00,781.65,0.0,781.65,50352.56
2016-04-10 00:00:00+00:00,872.78,0.0,872.78,51134.21
2016-04-11 00:00:00+00:00,841.24,0.0,841.24,52006.99
2016-04-12 00:00:00+00:00,910.16,0.0,910.16,52848.229999999996
2016-04-13 00:00:00+00:00,829.02,0.0,829.02,53758.39
2016-04-14 00:00:00+00:00,941.65,0.0,941.65,54587.409999999996
2016-04-15 00:00:00+00:00,808.43,0.0,808.43,55529.06
2016-04-16 00:00:00+00:00,849.61,0.0,849.61,56337.49
2016-04-17 00:00:00+00:00,822.96,0.0,822.96,57187.1
2016-04-18 00:00:00+00:00,794.5,2561.17,-1766.67,58010.06
2016-04-19 00:00:00+00:00,962.85,0.0,962.85,56243.39
2016-04-20 00:00:00+00:00,836.89,982.66,-145.76999999999998,57206.24
2016-04-21 00:00:00+00:00,796.32,658.23,138.09000000000003,57060.47
2016-04-22 00:00:00+00:00,924.7,1303.98,-379.28,57198.56
2016-04-23 00:00:00+00:00,923.49,0.0,923.49,56819.28
2016-04-24 00:00:00+00:00,856.27,0.0,856.27,57742.77
2016-04-25 00:00:00+00:00,819.33,0.0,819.33,58599.03999999999
2016-04-26 00:00:00+00:00,894.42,0.0,894.42,59418.369999999995
2016-04-27 00:00:00+00:00,872.62,0.0,872.62,60312.78999999999
2016-04-28 00:00:00+00:00,802.98,1341.42,-538.44,61185.409999999996
2016-04-29 00:00:00+00:00,936.81,0.0,936.81,60646.969999999994
2016-04-30 00:00:00+00:00,838.1,0.0,838.1,61583.77999999999
2016-05-01 00:00:00+00:00,854.45,0.0,854.45,62421.87999999999
2016-05-02 00:00:00+00:00,813.43,0.0,813.43,63276.32999999999
2016-05-03 00:00:00+00:00,789.03,0.0,789.03,64089.75999999999
2016-05-04 00:00:00+00:00,899.35,0.0,899.35,64878.789999999986
2016-05-05 00:00:00+00:00,816.01,0.0,816.01,65778.13999999998
2016-05-06 00:00:00+00:00,772.84,0.0,772.84,66594.14999999998
2016-05-07 00:00:00+00:00,976.1,0.0,976.1,67366.98999999998
2016-05-08 00:00:00+00:00,827.4,0.0,827.4,68343.08999999998
2016-05-09 00:00:00+00:00,787.23,0.0,787.23,69170.48999999998
2016-05-10 00:00:00+00:00,728.47,0.0,728.47,69957.71999999997
2016-05-11 00:00:00+00:00,772.84,0.0,772.84,70686.18999999997
2016-05-12 00:00:00+00:00,962.91,0.0,962.91,71459.02999999997
2016-05-13 00:00:00+00:00,749.46,0.0,749.46,72421.93999999997
2016-05-14 00:00:00+00:00,913.14,0.0,913.14,73171.39999999998
2016-05-15 00:00:00+00:00,880.77,0.0,880.77,74084.53999999998
2016-05-16 00:00:00+00:00,772.24,0.0,772.24,74965.30999999998
2016-05-17 00:00:00+00:00,868.77,0.0,868.77,75737.54999999999
2016-05-18 00:00:00+00:00,864.58,0.0,864.58,76606.31999999999
2016-05-19 00:00:00+00:00,847.79,0.0,847.79,77470.9
2016-05-20 00:00:00+00:00,778.24,0.0,778.24,78318.68999999999
2016-05-21 00:00:00+00:00,874.77,0.0,874.77,79096.93
2016-05-22 00:00:00+00:00,854.38,0.0,854.38,79971.7
2016-05-23 00:00:00+00:00,789.03,0.0,789.03,80826.08
2016-05-24 00:00:00+00:00,838.56,0.0,838.56,81615.11
2016-05-25 00:00:00+00:00,784.78,1597.22,-812.44,82453.67
2016-05-26 00:00:00+00:00,829.9,0.0,829.9,81641.23
2016-05-27 00:00:00+00:00,875.61,0.0,875.61,82471.12999999999
2016-05-28 00:00:00+00:00,805.56,0.0,805.56,83346.73999999999
2016-05-29 00:00:00+00:00,713.54,0.0,713.54,84152.29999999999
2016-05-30 00:00:00+00:00,791.9,0.0,791.9,84865.83999999998
2016-05-31 00:00:00+00:00,971.18,0.0,971.18,85657.73999999998
2016-06-01 00:00:00+00:00,761.63,0.0,761.63,86628.91999999997
2016-06-02 00:00:00+00:00,737.88,0.0,737.88,87390.54999999997
2016-06-03 00:00:00+00:00,986.02,0.0,986.02,88128.42999999998
2016-06-04 00:00:00+00:00,853.64,0.0,853.64,89114.44999999998
2016-06-05 00:00:00+00:00,684.46,0.0,684.46,89968.08999999998
2016-06-06 00:00:00+00:00,875.01,0.0,875.01,90652.54999999999
2016-06-07 00:00:00+00:00,873.23,0.0,873.23,91527.55999999998
2016-06-08 00:00:00+00:00,813.28,0.0,813.28,92400.78999999998
2016-06-09 00:00:00+00:00,753.32,0.0,753.32,93214.06999999998
2016-06-10 00:00:00+00:00,895.2,308.83,586.3700000000001,93967.38999999998
2016-06-11 00:00:00+00:00,833.46,0.0,833.46,94553.75999999998
2016-06-12 00:00:00+00:00,847.11,0.0,847.11,95387.21999999999
2016-06-13 00:00:00+00:00,817.43,0.0,817.43,96234.32999999999
2016-06-14 00:00:00+00:00,835.09,0.0,835.09,97051.75999999998
2016-06-15 00:00:00+00:00,672.98,0.0,672.98,97886.84999999998
2016-06-16 00:00:00+00:00,757.03,0.0,757.03,98559.82999999997
2016-06-17 00:00:00+00:00,1028.57,0.0,1028.57,99316.85999999997
2016-06-18 00:00:00+00:00,838.14,0.0,838.14,100345.42999999998
2016-06-19 00:00:00+00:00,804.05,0.0,804.05,101183.56999999998
2016-06-20 00:00:00+00:00,783.48,0.0,783.48,101987.61999999998
2016-06-21 00:00:00+00:00,846.37,0.0,846.37,102771.09999999998
2016-06-22 00:00:00+00:00,796.41,0.0,796.41,103617.46999999997
2016-06-23 00:00:00+00:00,903.38,2431.4,-1528.02,104413.87999999998
2016-06-24 00:00:00+00:00,729.99,0.0,729.99,102885.85999999997
2016-06-25 00:00:00+00:00,814.63,0.0,814.63,103615.84999999998
2016-06-26 00:00:00+00:00,812.28,0.0,812.28,104430.47999999998
2016-06-27 00:00:00+00:00,808.75,0.0,808.75,105242.75999999998
2016-06-28 00:00:00+00:00,805.81,0.0,805.81,106051.50999999998
2016-06-29 00:00:00+00:00,910.43,0.0,910.43,106857.31999999998
2016-06-30 00:00:00+00:00,728.23,0.0,728.23,107767.74999999997
2016-07-01 00:00:00+00:00,789.94,0.0,789.94,108495.97999999997
2016-07-02 00:00:00+00:00,916.9,0.0,916.9,109285.91999999997
2016-07-03 00:00:00+00:00,817.57,0.0,817.57,110202.81999999996
2016-07-04 00:00:00+00:00,850.48,0.0,850.48,111020.38999999997
2016-07-05 00:00:00+00:00,818.13,0.0,818.13,111870.86999999997
2016-07-06 00:00:00+00:00,821.11,0.0,821.11,112688.99999999997
2016-07-07 00:00:00+00:00,855.44,0.0,855.44,113510.10999999997
2016-07-08 00:00:00+00:00,746.04,0.0,746.04,114365.54999999997
2016-07-09 00:00:00+00:00,807.73,0.0,807.73,115111.58999999997
2016-07-10 00:00:00+00:00,884.54,0.0,884.54,115919.31999999996
2016-07-11 00:00:00+00:00,778.05,0.0,778.05,116803.85999999996
2016-07-12 00:00:00+00:00,787.94,2394.59,-1606.65,117581.90999999996
2016-07-13 00:00:00+00:00,653.51,1213.51,-560.0,115975.25999999997
2016-07-14 00:00:00+00:00,915.38,0.0,915.38,115415.25999999997
2016-07-15 00:00:00+00:00,803.07,0.0,803.07,116330.63999999997
2016-07-16 00:00:00+00:00,837.99,0.0,837.99,117133.70999999998
2016-07-17 00:00:00+00:00,799.58,2483.2,-1683.62,117971.69999999998
2016-07-18 00:00:00+00:00,776.88,0.0,776.88,116288.07999999999
2016-07-19 00:00:00+00:00,825.18,0.0,825.18,117064.95999999999
2016-07-20 00:00:00+00:00,853.12,0.0,853.12,117890.13999999998
2016-07-21 00:00:00+00:00,757.68,0.0,757.68,118743.25999999998
2016-07-22 00:00:00+00:00,804.82,0.0,804.82,119500.93999999997
2016-07-23 00:00:00+00:00,881.05,0.0,881.05,120305.75999999998
2016-07-24 00:00:00+00:00,825.77,0.0,825.77,121186.80999999998
2016-07-25 00:00:00+00:00,687.85,0.0,687.85,122012.57999999999
2016-07-26 00:00:00+00:00,743.71,0.0,743.71,122700.43
2016-07-27 00:00:00+00:00,771.65,0.0,771.65,123444.14
2016-07-28 00:00:00+00:00,757.09,0.0,757.09,124215.79
2016-07-29 00:00:00+00:00,676.43,0.0,676.43,124972.87999999999
2016-07-30 00:00:00+00:00,863.11,0.0,863.11,125649.30999999998
2016-07-31 00:00:00+00:00,772.65,0.0,772.65,126512.41999999998
2016-08-01 00:00:00+00:00,787.05,0.0,787.05,127285.06999999998
2016-08-02 00:00:00+00:00,817.01,0.0,817.01,128072.11999999998
2016-08-03 00:00:00+00:00,807.22,0.0,807.22,128889.12999999998
2016-08-04 00:00:00+00:00,795.12,0.0,795.12,129696.34999999998
2016-08-05 00:00:00+00:00,800.88,0.0,800.88,130491.46999999997
2016-08-06 00:00:00+00:00,849.86,0.0,849.86,131292.34999999998
2016-08-07 00:00:00+00:00,788.78,0.0,788.78,132142.20999999996
2016-08-08 00:00:00+00:00,814.71,0.0,814.71,132930.98999999996
2016-08-09 00:00:00+00:00,830.27,0.0,830.27,133745.69999999995
2016-08-10 00:00:00+00:00,852.74,0.0,852.74,134575.96999999994
2016-08-11 00:00:00+00:00,737.5,2806.38,-2068.88,135428.70999999993
2016-08-12 00:00:00+00:00,808.95,0.0,808.95,133359.82999999993
2016-08-13 00:00:00+00:00,902.86,0.0,902.86,134168.77999999994
2016-08-14 00:00:00+00:00,860.8,0.0,860.8,135071.63999999993
2016-08-15 00:00:00+00:00,692.56,0.0,692.56,135932.43999999992
2016-08-16 00:00:00+00:00,946.08,0.0,946.08,136624.9999999999
2016-08-17 00:00:00+00:00,723.39,0.0,723.39,137571.0799999999
2016-08-18 00:00:00+00:00,855.7,0.0,855.7,138294.4699999999
2016-08-19 00:00:00+00:00,818.05,0.0,818.05,139150.16999999993
2016-08-20 00:00:00+00:00,722.78,0.0,722.78,139968.2199999999
2016-08-21 00:00:00+00:00,897.92,0.0,897.92,140690.9999999999
2016-08-22 00:00:00+00:00,694.26,0.0,694.26,141588.91999999993
2016-08-23 00:00:00+00:00,721.64,0.0,721.64,142283.17999999993
2016-08-24 00:00:00+00:00,926.44,2798.35,-1871.9099999999999,143004.81999999995
2016-08-25 00:00:00+00:00,823.76,0.0,823.76,141132.90999999995
2016-08-26 00:00:00+00:00,669.16,0.0,669.16,141956.66999999995
2016-08-27 00:00:00+00:00,966.37,0.0,966.37,142625.82999999996
2016-08-28 00:00:00+00:00,776.41,0.0,776.41,143592.19999999995
2016-08-29 00:00:00+00:00,706.81,0.0,706.81,144368.60999999996
2016-08-30 00:00:00+00:00,787.82,0.0,787.82,145075.41999999995
2016-08-31 00:00:00+00:00,902.48,0.0,902.48,145863.23999999996
2016-09-01 00:00:00+00:00,816.34,0.0,816.34,146765.71999999997
2016-09-02 00:00:00+00:00,710.8,0.0,710.8,147582.05999999997
2016-09-03 00:00:00+00:00,843.72,0.0,843.72,148292.85999999996
2016-09-04 00:00:00+00:00,913.32,0.0,913.32,149136.57999999996
2016-09-05 00:00:00+00:00,687.98,0.0,687.98,150049.89999999997
2016-09-06 00:00:00+00:00,676.57,0.0,676.57,150737.87999999998
2016-09-07 00:00:00+00:00,882.03,0.0,882.03,151414.44999999998
2016-09-08 00:00:00+00:00,720.14,0.0,720.14,152296.47999999998
2016-09-09 00:00:00+00:00,881.68,0.0,881.68,153016.62
2016-09-10 00:00:00+00:00,728.62,0.0,728.62,153898.3
2016-09-11 00:00:00+00:00,917.27,0.0,917.27,154626.91999999998
2016-09-12 00:00:00+00:00,680.04,0.0,680.04,155544.18999999997
2016-09-13 00:00:00+00:00,829.16,0.0,829.16,156224.22999999998
2016-09-14 00:00:00+00:00,741.04,0.0,741.04,157053.38999999998
2016-09-15 00:00:00+00:00,784.53,925.37,-140.84000000000003,157794.43
2016-09-16 00:00:00+00:00,797.53,0.0,797.53,157653.59
2016-09-17 00:00:00+00:00,885.07,0.0,885.07,158451.12
2016-09-18 00:00:00+00:00,797.53,0.0,797.53,159336.19
2016-09-19 00:00:00+00:00,776.63,0.0,776.63,160133.72
2016-09-20 00:00:00+00:00,696.99,0.0,696.99,160910.35
2016-09-21 00:00:00+00:00,852.88,0.0,852.88,161607.34
2016-09-22 00:00:00+00:00,830.29,0.0,830.29,162460.22
2016-09-23 00:00:00+00:00,792.44,0.0,792.44,163290.51
2016-09-24 00:00:00+00:00,763.07,0.0,763.07,164082.95
2016-09-25 00:00:00+00:00,809.39,0.0,809.39,164846.02000000002
2016-09-26 00:00:00+00:00,815.6,0.0,815.6,165655.41000000003
2016-09-27 00:00:00+00:00,789.05,0.0,789.05,166471.01000000004
2016-09-28 00:00:00+00:00,782.28,0.0,782.28,167260.06000000003
2016-09-29 00:00:00+00:00,816.46,0.0,816.46,168042.34000000003
2016-09-30 00:00:00+00:00,813.12,0.0,813.12,168858.80000000002
2016-10-01 00:00:00+00:00,753.28,0.0,753.28,169671.92
2016-10-02 00:00:00+00:00,781.24,0.0,781.24,170425.2
2016-10-03 00:00:00+00:00,765.58,0.0,765.58,171206.44
2016-10-04 00:00:00+00:00,776.77,0.0,776.77,171972.02
2016-10-05 00:00:00+00:00,796.9,0.0,796.9,172748.78999999998
2016-10-06 00:00:00+00:00,858.41,0.0,858.41,173545.68999999997
2016-10-07 00:00:00+00:00,688.41,4417.45,-3729.04,174404.09999999998
2016-10-08 00:00:00+00:00,913.22,0.0,913.22,170675.05999999997
2016-10-09 00:00:00+00:00,707.98,0.0,707.98,171588.27999999997
2016-10-10 00:00:00+00:00,825.98,0.0,825.98,172296.25999999998
2016-10-11 00:00:00+00:00,763.9,0.0,763.9,173122.24
2016-10-12 00:00:00+00:00,862.89,0.0,862.89,173886.13999999998
2016-10-13 00:00:00+00:00,706.86,0.0,706.86,174749.03
2016-10-14 00:00:00+00:00,814.79,0.0,814.79,175455.88999999998
2016-10-15 00:00:00+00:00,772.29,0.0,772.29,176270.68
2016-10-16 00:00:00+00:00,818.15,0.0,818.15,177042.97
2016-10-17 00:00:00+00:00,791.31,0.0,791.31,177861.12
2016-10-18 00:00:00+00:00,807.52,0.0,807.52,178652.43
2016-10-19 00:00:00+00:00,743.21,0.0,743.21,179459.94999999998
2016-10-20 00:00:00+00:00,693.9,0.0,693.9,180203.15999999997
2016-10-21 00:00:00+00:00,874.83,0.0,874.83,180897.05999999997
2016-10-22 00:00:00+00:00,730.87,0.0,730.87,181771.88999999996
2016-10-23 00:00:00+00:00,755.23,0.0,755.23,182502.75999999995
2016-10-24 00:00:00+00:00,791.22,0.0,791.22,183257.98999999996
2016-10-25 00:00:00+00:00,806.17,0.0,806.17,184049.20999999996
2016-10-26 00:00:00+00:00,855.45,0.0,855.45,184855.37999999998
2016-10-27 00:00:00+00:00,710.94,0.0,710.94,185710.83
2016-10-28 00:00:00+00:00,755.79,0.0,755.79,186421.77
2016-10-29 00:00:00+00:00,797.31,0.0,797.31,187177.56
2016-10-30 00:00:00+00:00,753.02,0.0,753.02,187974.87
2016-10-31 00:00:00+00:00,777.94,0.0,777.94,188727.88999999998
2016-11-01 00:00:00+00:00,745.27,0.0,745.27,189505.83
2016-11-02 00:00:00+00:00,781.26,0.0,781.26,190251.09999999998
2016-11-03 00:00:00+00:00,728.66,0.0,728.66,191032.36
2016-11-04 00:00:00+00:00,808.39,0.0,808.39,191761.02
2016-11-05 00:00:00+00:00,887.57,0.0,887.57,192569.41
2016-11-06 00:00:00+00:00,740.28,0.0,740.28,193456.98
2016-11-07 00:00:00+00:00,700.42,3012.71,-2312.29,194197.26
2016-11-08 00:00:00+00:00,850.47,0.0,850.47,191884.97
2016-11-09 00:00:00+00:00,748.59,0.0,748.59,192735.44
2016-11-10 00:00:00+00:00,761.88,0.0,761.88,193484.03
2016-11-11 00:00:00+00:00,802.87,0.0,802.87,194245.91
2016-11-12 00:00:00+00:00,862.33,0.0,862.33,195048.78
2016-11-13 00:00:00+00:00,644.69,0.0,644.69,195911.11
2016-11-14 00:00:00+00:00,836.02,0.0,836.02,196555.8
2016-11-15 00:00:00+00:00,729.67,0.0,729.67,197391.81999999998
2016-11-16 00:00:00+00:00,747.76,0.0,747.76,198121.49
2016-11-17 00:00:00+00:00,813.54,0.0,813.54,198869.25
2016-11-18 00:00:00+00:00,783.94,0.0,783.94,199682.79
2016-11-19 00:00:00+00:00,760.91,0.0,760.91,200466.73
2016-11-20 00:00:00+00:00,845.89,0.0,845.89,201227.64
2016-11-21 00:00:00+00:00,624.96,0.0,624.96,202073.53000000003
2016-11-22 00:00:00+00:00,760.91,0.0,760.91,202698.49000000002
2016-11-23 00:00:00+00:00,796.0,0.0,796.0,203459.40000000002
2016-11-24 00:00:00+00:00,793.26,0.0,793.26,204255.40000000002
2016-11-25 00:00:00+00:00,667.17,0.0,667.17,205048.66000000003
2016-11-26 00:00:00+00:00,694.03,0.0,694.03,205715.83000000005
2016-11-27 00:00:00+00:00,789.97,0.0,789.97,206409.86000000004
2016-11-28 00:00:00+00:00,724.73,0.0,724.73,207199.83000000005
2016-11-29 00:00:00+00:00,807.51,0.0,807.51,207924.56000000006
2016-11-30 00:00:00+00:00,808.61,0.0,808.61,208732.07000000007
2016-12-01 00:00:00+00:00,709.93,0.0,709.93,209540.68000000005
2016-12-02 00:00:00+00:00,757.42,0.0,757.42,210250.61000000004
2016-12-03 00:00:00+00:00,836.43,0.0,836.43,211008.03000000006
2016-12-04 00:00:00+00:00,701.82,0.0,701.82,211844.46000000005
2016-12-05 00:00:00+00:00,699.64,0.0,699.64,212546.28000000006
2016-12-06 00:00:00+00:00,811.46,0.0,811.46,213245.92000000007
2016-12-07 00:00:00+00:00,768.03,0.0,768.03,214057.38000000006
2016-12-08 00:00:00+00:00,728.95,0.0,728.95,214825.41000000006
2016-12-09 00:00:00+00:00,764.24,0.0,764.24,215554.36000000007
2016-12-10 00:00:00+00:00,757.72,0.0,757.72,216318.60000000006
2016-12-11 00:00:00+00:00,789.2,0.0,789.2,217076.32000000007
2016-12-12 00:00:00+00:00,762.61,7753.99,-6991.38,217865.52000000008
2016-12-13 00:00:00+00:00,706.16,0.0,706.16,210874.14000000007
2016-12-14 00:00:00+00:00,785.95,0.0,785.95,211580.30000000008
2016-12-15 00:00:00+00:00,801.14,0.0,801.14,212366.2500000001
2016-12-16 00:00:00+00:00,793.0,0.0,793.0,213167.3900000001
2016-12-17 00:00:00+00:00,632.34,0.0,632.34,213960.3900000001
2016-12-18 00:00:00+00:00,760.44,0.0,760.44,214592.7300000001
2016-12-19 00:00:00+00:00,826.66,0.0,826.66,215353.1700000001
2016-12-20 00:00:00+00:00,795.17,0.0,795.17,216179.8300000001
2016-12-21 00:00:00+00:00,749.04,0.0,749.04,216975.00000000012
2016-12-22 00:00:00+00:00,715.38,0.0,715.38,217724.04000000012
2016-12-23 00:00:00+00:00,770.24,0.0,770.24,218439.42000000013
2016-12-24 00:00:00+00:00,766.34,0.0,766.34,219209.66000000012
2016-12-25 00:00:00+00:00,761.51,0.0,761.51,219976.00000000012
2016-12-26 00:00:00+00:00,693.25,0.0,693.25,220737.51000000013
2016-12-27 00:00:00+00:00,737.86,0.0,737.86,221430.76000000013
2016-12-28 00:00:00+00:00,803.42,0.0,803.42,222168.6200000001
2016-12-29 00:00:00+00:00,735.17,0.0,735.17,222972.04000000012
2016-12-30 00:00:00+00:00,799.66,0.0,799.66,223707.21000000014
2016-12-31 00:00:00+00:00,759.89,0.0,759.89,224506.87000000014
2017-01-01 00:00:00+00:00,757.21,0.0,757.21,225266.76000000015
2017-01-02 00:00:00+00:00,750.22,0.0,750.22,226023.97000000015
2017-01-03 00:00:00+00:00,755.59,0.0,755.59,226774.19000000015
2017-01-04 00:00:00+00:00,804.5,0.0,804.5,227529.78000000014
2017-01-05 00:00:00+00:00,761.51,0.0,761.51,228334.28000000014
2017-01-06 00:00:00+00:00,759.89,0.0,759.89,229095.79000000015
2017-01-07 00:00:00+00:00,695.94,0.0,695.94,229855.68000000017
2017-01-08 00:00:00+00:00,773.33,0.0,773.33,230551.62000000017
2017-01-09 00:00:00+00:00,721.2,0.0,721.2,231324.95000000016
2017-01-10 00:00:00+00:00,812.02,0.0,812.02,232046.15000000017
2017-01-11 00:00:00+00:00,802.35,0.0,802.35,232858.17000000016
2017-01-12 00:00:00+00:00,641.66,0.0,641.66,233660.52000000016
2017-01-13 00:00:00+00:00,759.89,0.0,759.89,234302.18000000017
2017-01-14 00:00:00+00:00,853.26,0.0,853.26,235062.07000000018
2017-01-15 00:00:00+00:00,768.33,0.0,768.33,235915.3300000002
2017-01-16 00:00:00+00:00,653.93,0.0,653.93,236683.66000000018
2017-01-17 00:00:00+00:00,801.85,0.0,801.85,237337.59000000017
2017-01-18 00:00:00+00:00,777.38,0.0,777.38,238139.44000000018
2017-01-19 00:00:00+00:00,711.93,0.0,711.93,238916.82000000018
2017-01-20 00:00:00+00:00,764.61,0.0,764.61,239628.75000000017
2017-01-21 00:00:00+00:00,771.52,0.0,771.52,240393.36000000016
2017-01-22 00:00:00+00:00,765.67,0.0,765.67,241164.88000000015
